Epoch	Loss_Value	Smoothed_Trend
635	1.4958201977e-02	1.4958211634e-02
636	1.4942013656e-02	1.4942023643e-02
637	1.4925826800e-02	1.4925837367e-02
638	1.4909641227e-02	1.4909652519e-02
639	1.4893456616e-02	1.4893468800e-02
640	1.4877272639e-02	1.4877285904e-02
641	1.4861089229e-02	1.4861103516e-02
642	1.4844906194e-02	1.4844921313e-02
643	1.4828723202e-02	1.4828738961e-02
644	1.4812539912e-02	1.4812556118e-02
645	1.4796355960e-02	1.4796372432e-02
646	1.4780170959e-02	1.4780187544e-02
647	1.4763984524e-02	1.4764001087e-02
648	1.4747796258e-02	1.4747812680e-02
649	1.4731605756e-02	1.4731621889e-02
650	1.4715412597e-02	1.4715428271e-02
651	1.4699216353e-02	1.4699231381e-02
652	1.4683016585e-02	1.4683030771e-02
653	1.4666812841e-02	1.4666825995e-02
654	1.4650604662e-02	1.4650616603e-02
655	1.4634391580e-02	1.4634402144e-02
656	1.4618173113e-02	1.4618182163e-02
657	1.4601948767e-02	1.4601956164e-02
658	1.4585718042e-02	1.4585723634e-02
659	1.4569480526e-02	1.4569484009e-02
660	1.4553235842e-02	1.4553236689e-02
661	1.4536983475e-02	1.4536981098e-02
662	1.4520722898e-02	1.4520716683e-02
663	1.4504453572e-02	1.4504442917e-02
664	1.4488174945e-02	1.4488159308e-02
665	1.4471886454e-02	1.4471865388e-02
666	1.4455587527e-02	1.4455560687e-02
667	1.4439277574e-02	1.4439244775e-02
668	1.4422956012e-02	1.4422917265e-02
669	1.4406622243e-02	1.4406577810e-02
670	1.4390275653e-02	1.4390226104e-02
671	1.4373915621e-02	1.4373861878e-02
672	1.4357541515e-02	1.4357484904e-02
673	1.4341152973e-02	1.4341094989e-02
674	1.4324751010e-02	1.4324691976e-02
675	1.4308335433e-02	1.4308275744e-02
676	1.4291905786e-02	1.4291846203e-02
677	1.4275461591e-02	1.4275403289e-02
678	1.4259002354e-02	1.4258946965e-02
679	1.4242527554e-02	1.4242477211e-02
680	1.4226036651e-02	1.4225994028e-02
681	1.4209529184e-02	1.4209497428e-02
682	1.4193006164e-02	1.4192987437e-02
683	1.4176467917e-02	1.4176464083e-02
684	1.4159916307e-02	1.4159927402e-02
685	1.4143352991e-02	1.4143377427e-02
686	1.4126777956e-02	1.4126814188e-02
687	1.4110191081e-02	1.4110237712e-02
688	1.4093592183e-02	1.4093648014e-02
689	1.4076981024e-02	1.4077045088e-02
690	1.4060357493e-02	1.4060428909e-02
691	1.4043722547e-02	1.4043799419e-02
692	1.4027076107e-02	1.4027156532e-02
693	1.4010417885e-02	1.4010500121e-02
694	1.3993747537e-02	1.3993830022e-02
695	1.3977064658e-02	1.3977146021e-02
696	1.3960368792e-02	1.3960447858e-02
697	1.3943659448e-02	1.3943735215e-02
698	1.3926936080e-02	1.3927007717e-02
699	1.3910198089e-02	1.3910264934e-02
700	1.3893444734e-02	1.3893506424e-02
701	1.3876675307e-02	1.3876731699e-02
702	1.3859889109e-02	1.3859940217e-02
703	1.3843085414e-02	1.3843131379e-02
704	1.3826263478e-02	1.3826304526e-02
705	1.3809422494e-02	1.3809458933e-02
706	1.3792561673e-02	1.3792593811e-02
707	1.3775680209e-02	1.3775708304e-02
708	1.3758777193e-02	1.3758801505e-02
709	1.3741851753e-02	1.3741872467e-02
710	1.3724903045e-02	1.3724920264e-02
711	1.3707930230e-02	1.3707944001e-02
712	1.3690932307e-02	1.3690942772e-02
713	1.3673908267e-02	1.3673915659e-02
714	1.3656857213e-02	1.3656861736e-02
715	1.3639778245e-02	1.3639780064e-02
716	1.3622670465e-02	1.3622669703e-02
717	1.3605532975e-02	1.3605529749e-02
718	1.3588364877e-02	1.3588359305e-02
719	1.3571165271e-02	1.3571157484e-02
720	1.3553933260e-02	1.3553923406e-02
721	1.3536667946e-02	1.3536656198e-02
722	1.3519368433e-02	1.3519354998e-02
723	1.3502033825e-02	1.3502018954e-02
724	1.3484663228e-02	1.3484647225e-02
725	1.3467255758e-02	1.3467238983e-02
726	1.3449810524e-02	1.3449793408e-02
727	1.3432326631e-02	1.3432309690e-02
728	1.3414803186e-02	1.3414787025e-02
729	1.3397239298e-02	1.3397224618e-02
730	1.3379634074e-02	1.3379621682e-02
731	1.3361986621e-02	1.3361977437e-02
732	1.3344296111e-02	1.3344291103e-02
733	1.3326562715e-02	1.3326561908e-02
734	1.3308786054e-02	1.3308789076e-02
735	1.3290965377e-02	1.3290971832e-02
736	1.3273099927e-02	1.3273109401e-02
737	1.3255188930e-02	1.3255201009e-02
738	1.3237231599e-02	1.3237245876e-02
739	1.3219227134e-02	1.3219243215e-02
740	1.3201174727e-02	1.3201192235e-02
741	1.3183073563e-02	1.3183092132e-02
742	1.3164922816e-02	1.3164942067e-02
743	1.3146721656e-02	1.3146741189e-02
744	1.3128469258e-02	1.3128488649e-02
745	1.3110164816e-02	1.3110183594e-02
746	1.3091807492e-02	1.3091825172e-02
747	1.3073396445e-02	1.3073412527e-02
748	1.3054930819e-02	1.3054944801e-02
749	1.3036409668e-02	1.3036421132e-02
750	1.3017832005e-02	1.3017840655e-02
751	1.2999196827e-02	1.2999202502e-02
752	1.2980503151e-02	1.2980505796e-02
753	1.2961750030e-02	1.2961749658e-02
754	1.2942936514e-02	1.2942933200e-02
755	1.2924061507e-02	1.2924055529e-02
756	1.2905124036e-02	1.2905115744e-02
757	1.2886123149e-02	1.2886112940e-02
758	1.2867057893e-02	1.2867046206e-02
759	1.2847927315e-02	1.2847914658e-02
760	1.2828730459e-02	1.2828717418e-02
761	1.2809466367e-02	1.2809453612e-02
762	1.2790134077e-02	1.2790122366e-02
763	1.2770732626e-02	1.2770722803e-02
764	1.2751261046e-02	1.2751254047e-02
765	1.2731718366e-02	1.2731715219e-02
766	1.2712103793e-02	1.2712105440e-02
767	1.2692417599e-02	1.2692423825e-02
768	1.2672659175e-02	1.2672669486e-02
769	1.2652827671e-02	1.2652841530e-02
770	1.2632922151e-02	1.2632939063e-02
771	1.2612941726e-02	1.2612961188e-02
772	1.2592885500e-02	1.2592907007e-02
773	1.2572752564e-02	1.2572775618e-02
774	1.2552541992e-02	1.2552566117e-02
775	1.2532252845e-02	1.2532277592e-02
776	1.2511884172e-02	1.2511909126e-02
777	1.2491435033e-02	1.2491459788e-02
778	1.2470904480e-02	1.2470928635e-02
779	1.2450291526e-02	1.2450314695e-02
780	1.2429595163e-02	1.2429616981e-02
781	1.2408814374e-02	1.2408834494e-02
782	1.2387947951e-02	1.2387966222e-02
783	1.2366994699e-02	1.2367011146e-02
784	1.2345953533e-02	1.2345968232e-02
785	1.2324823359e-02	1.2324836438e-02
786	1.2303603073e-02	1.2303614695e-02
787	1.2282291569e-02	1.2282301908e-02
788	1.2260887751e-02	1.2260896973e-02
789	1.2239390524e-02	1.2239398772e-02
790	1.2217798748e-02	1.2217806177e-02
791	1.2196111296e-02	1.2196118045e-02
792	1.2174327124e-02	1.2174333226e-02
793	1.2152445138e-02	1.2152450595e-02
794	1.2130464256e-02	1.2130469034e-02
795	1.2108383308e-02	1.2108387422e-02
796	1.2086201117e-02	1.2086204636e-02
797	1.2063916511e-02	1.2063919547e-02
798	1.2041528279e-02	1.2041531027e-02
799	1.2019035196e-02	1.2019037943e-02
800	1.1996436024e-02	1.1996439158e-02
801	1.1973729510e-02	1.1973733531e-02
802	1.1950914387e-02	1.1950919916e-02
803	1.1927989494e-02	1.1927997144e-02
804	1.1904954332e-02	1.1904964027e-02
805	1.1881807823e-02	1.1881819379e-02
806	1.1858548746e-02	1.1858562010e-02
807	1.1835175854e-02	1.1835190727e-02
808	1.1811687881e-02	1.1811704319e-02
809	1.1788083541e-02	1.1788101567e-02
810	1.1764361523e-02	1.1764381252e-02
811	1.1740520917e-02	1.1740542150e-02
812	1.1716560972e-02	1.1716583032e-02
813	1.1692480383e-02	1.1692502656e-02
814	1.1668277845e-02	1.1668299760e-02
815	1.1643952034e-02	1.1643972980e-02
816	1.1619501602e-02	1.1619520928e-02
817	1.1594925183e-02	1.1594942222e-02
818	1.1570221391e-02	1.1570235485e-02
819	1.1545388823e-02	1.1545399355e-02
820	1.1520426056e-02	1.1520432483e-02
821	1.1495331652e-02	1.1495333537e-02
822	1.1470104157e-02	1.1470101195e-02
823	1.1444742102e-02	1.1444734149e-02
824	1.1419244005e-02	1.1419231093e-02
825	1.1393608367e-02	1.1393590706e-02
826	1.1367833686e-02	1.1367811645e-02
827	1.1341918466e-02	1.1341892509e-02
828	1.1315861858e-02	1.1315831906e-02
829	1.1289662955e-02	1.1289628377e-02
830	1.1263320290e-02	1.1263280521e-02
831	1.1236832324e-02	1.1236786984e-02
832	1.1210197723e-02	1.1210146444e-02
833	1.1183415270e-02	1.1183357609e-02
834	1.1156483485e-02	1.1156419251e-02
835	1.1129400761e-02	1.1129330200e-02
836	1.1102165470e-02	1.1102089283e-02
837	1.1074776056e-02	1.1074695255e-02
838	1.1047231015e-02	1.1047146850e-02
839	1.1019529446e-02	1.1019442908e-02
840	1.0991673262e-02	1.0991582379e-02
841	1.0963662364e-02	1.0963564165e-02
842	1.0935495707e-02	1.0935387113e-02
843	1.0907172307e-02	1.0907050248e-02
844	1.0878691044e-02	1.0878552737e-02
845	1.0850050657e-02	1.0849893906e-02
846	1.0821249882e-02	1.0821073194e-02
847	1.0792287497e-02	1.0792090221e-02
848	1.0763162264e-02	1.0762944769e-02
849	1.0733873270e-02	1.0733636777e-02
850	1.0704420205e-02	1.0704166204e-02
851	1.0674803424e-02	1.0674533239e-02
852	1.0645024581e-02	1.0644738325e-02
853	1.0615083624e-02	1.0614782133e-02
854	1.0584983522e-02	1.0584665570e-02
855	1.0554724196e-02	1.0554389785e-02
856	1.0524305524e-02	1.0523956176e-02
857	1.0493728054e-02	1.0493366403e-02
858	1.0462992379e-02	1.0462622369e-02
859	1.0432098338e-02	1.0431726210e-02
860	1.0401045827e-02	1.0400680240e-02
861	1.0369837017e-02	1.0369486947e-02
862	1.0338477874e-02	1.0338148898e-02
863	1.0306973805e-02	1.0306668788e-02
864	1.0275326164e-02	1.0275049509e-02
865	1.0243536224e-02	1.0243294142e-02
866	1.0211611456e-02	1.0211406013e-02
867	1.0179560889e-02	1.0179388642e-02
868	1.0147386512e-02	1.0147245689e-02
869	1.0115091755e-02	1.0114980960e-02
870	1.0082679812e-02	1.0082598369e-02
871	1.0050155769e-02	1.0050101901e-02
872	1.0017522861e-02	1.0017495539e-02
873	9.9847851544e-03	9.9847833194e-03
874	9.9519473103e-03	9.9519693479e-03
875	9.9190194113e-03	9.9190578068e-03
876	9.8860051877e-03	9.8860529715e-03
877	9.8529073890e-03	9.8529591853e-03
878	9.8197297910e-03	9.8197808738e-03
879	9.7864762904e-03	9.7865224947e-03
880	9.7531509276e-03	9.7531885894e-03
881	9.7197566291e-03	9.7197836425e-03
882	9.6862956458e-03	9.6863120291e-03
883	9.6527704444e-03	9.6527780554e-03
884	9.6191837215e-03	9.6191859653e-03
885	9.5855394706e-03	9.5855399073e-03
886	9.5518413933e-03	9.5518439119e-03
887	9.5180963937e-03	9.5181019189e-03
888	9.4843098954e-03	9.4843179103e-03
889	9.4504846503e-03	9.4504958713e-03
890	9.4166237027e-03	9.4166396378e-03
891	9.3827308627e-03	9.3827528729e-03
892	9.3488096927e-03	9.3488392734e-03
893	9.3148641300e-03	9.3149026469e-03
894	9.2808976582e-03	9.2809467168e-03
895	9.2469142595e-03	9.2469751504e-03
896	9.2129186877e-03	9.2129915375e-03
897	9.1789177900e-03	9.1789994457e-03
898	9.1449164291e-03	9.1450023859e-03
899	9.1109181840e-03	9.1110038380e-03
900	9.0769258553e-03	9.0770072758e-03
901	9.0429413504e-03	9.0430163063e-03
902	9.0089671945e-03	9.0090345170e-03
903	8.9750061205e-03	8.9750654691e-03
904	8.9410601052e-03	8.9411127014e-03
905	8.9071318067e-03	8.9071797329e-03
906	8.8732251295e-03	8.8732700786e-03
907	8.8393452206e-03	8.8393872023e-03
908	8.8054960163e-03	8.8055344893e-03
909	8.7716806291e-03	8.7717152454e-03
910	8.7379016553e-03	8.7379326983e-03
911	8.7041614854e-03	8.7041900226e-03
912	8.6704630705e-03	8.6704903141e-03
913	8.6368084249e-03	8.6368366812e-03
914	8.6032004204e-03	8.6032322369e-03
915	8.5696428827e-03	8.5696800138e-03
916	8.5361399013e-03	8.5361829721e-03
917	8.5026948488e-03	8.5027440168e-03
918	8.4693107971e-03	8.4693659873e-03
919	8.4359906220e-03	8.4360516778e-03
920	8.4027373496e-03	8.4028038219e-03
921	8.3695543250e-03	8.3696250975e-03
922	8.3364449618e-03	8.3365181719e-03
923	8.3034119572e-03	8.3034857930e-03
924	8.2704577768e-03	8.2705307454e-03
925	8.2375845378e-03	8.2376558012e-03
926	8.2047956379e-03	8.2048636923e-03
927	8.1720939282e-03	8.1721570922e-03
928	8.1394812820e-03	8.1395386276e-03
929	8.1069601896e-03	8.1070108768e-03
930	8.0745331031e-03	8.0745763419e-03
931	8.0422019895e-03	8.0422374592e-03
932	8.0099691039e-03	8.0099966403e-03
933	7.9778366143e-03	7.9778563256e-03
934	7.9458065106e-03	7.9458189573e-03
935	7.9138805736e-03	7.9138869600e-03
936	7.8820607822e-03	7.8820627316e-03
937	7.8503496211e-03	7.8503486406e-03
938	7.8187500170e-03	7.8187470381e-03
939	7.7872641563e-03	7.7872602197e-03
940	7.7558945197e-03	7.7558904269e-03
941	7.7246434380e-03	7.7246398927e-03
942	7.6935133997e-03	7.6935108804e-03
943	7.6625070346e-03	7.6625056753e-03
944	7.6316267262e-03	7.6316265755e-03
945	7.6008749656e-03	7.6008758862e-03
946	7.5702546868e-03	7.5702559271e-03
947	7.5397683250e-03	7.5397690291e-03
948	7.5094177319e-03	7.5094174194e-03
949	7.4792047050e-03	7.4792033368e-03
950	7.4491315731e-03	7.4491290699e-03
951	7.4192008920e-03	7.4191969412e-03
952	7.3894148088e-03	7.3894093450e-03
953	7.3597755002e-03	7.3597687253e-03
954	7.3302853182e-03	7.3302775410e-03
955	7.3009466901e-03	7.3009382571e-03
956	7.2717622589e-03	7.2717530705e-03
957	7.2427346529e-03	7.2427241716e-03
958	7.2138662511e-03	7.2138538531e-03
959	7.1851594832e-03	7.1851444161e-03
960	7.1566167906e-03	7.1565982386e-03
961	7.1282403923e-03	7.1282177844e-03
962	7.1000323273e-03	7.1000055977e-03
963	7.0719947034e-03	7.0719642945e-03
964	7.0441299380e-03	7.0440965563e-03
965	7.0164412958e-03	7.0164050905e-03
966	6.9889317182e-03	6.9888926238e-03
967	6.9616033802e-03	6.9615618871e-03
968	6.9344581974e-03	6.9344156131e-03
969	6.9074981180e-03	6.9074564901e-03
970	6.8807251277e-03	6.8806871902e-03
971	6.8541410948e-03	6.8541104272e-03
972	6.8277484534e-03	6.8277289577e-03
973	6.8015542298e-03	6.8015455593e-03
974	6.7755614691e-03	6.7755630047e-03
975	6.7497716790e-03	6.7497840525e-03
976	6.7241863468e-03	6.7242114566e-03
977	6.6988068230e-03	6.6988479637e-03
978	6.6736346145e-03	6.6736962944e-03
979	6.6486712828e-03	6.6487591378e-03
980	6.6239191858e-03	6.6240391374e-03
981	6.5993909691e-03	6.5995388402e-03
982	6.5750910206e-03	6.5752607623e-03
983	6.5510202673e-03	6.5512073859e-03
984	6.5271826301e-03	6.5273811303e-03
985	6.5035794125e-03	6.5037843057e-03
986	6.4802109457e-03	6.4804191375e-03
987	6.4570773329e-03	6.4572877465e-03
988	6.4341789882e-03	6.4343921190e-03
989	6.4115166467e-03	6.4117340829e-03
990	6.3890913524e-03	6.3893152835e-03
991	6.3669044270e-03	6.3671371616e-03
992	6.3449573533e-03	6.3452009948e-03
993	6.3232516892e-03	6.3235078715e-03
994	6.3017907562e-03	6.3020586655e-03
995	6.2805767723e-03	6.2808539839e-03
996	6.2596099028e-03	6.2598941265e-03
997	6.2388903458e-03	6.2391791813e-03
998	6.2184182325e-03	6.2187090321e-03
999	6.1981935425e-03	6.1984834986e-03
1000	6.1782159668e-03	6.1785022259e-03
1001	6.1584848986e-03	6.1587646427e-03
1002	6.1389995597e-03	6.1392699519e-03
1003	6.1197588941e-03	6.1200171244e-03
1004	6.1007614706e-03	6.1010048782e-03
1005	6.0820059434e-03	6.0822317173e-03
1006	6.0634923849e-03	6.0636959883e-03
1007	6.0452184669e-03	6.0453962185e-03
1008	6.0271812703e-03	6.0273309154e-03
1009	6.0093779322e-03	6.0094984761e-03
1010	5.9918066504e-03	5.9918972870e-03
1011	5.9744642578e-03	5.9745256600e-03
1012	5.9573473361e-03	5.9573818093e-03
1013	5.9404526360e-03	5.9404638456e-03
1014	5.9237771437e-03	5.9237697867e-03
1015	5.9073185385e-03	5.9072975718e-03
1016	5.8910759830e-03	5.8910450764e-03
1017	5.8750468888e-03	5.8750101303e-03
1018	5.8592285018e-03	5.8591905315e-03
1019	5.8436183249e-03	5.8435840605e-03
1020	5.8282155138e-03	5.8281885493e-03
1021	5.8130208382e-03	5.8130018683e-03
1022	5.7980317861e-03	5.7980218772e-03
1023	5.7832459316e-03	5.7832464326e-03
1024	5.7686611068e-03	5.7686733920e-03
1025	5.7542754560e-03	5.7543006158e-03
1026	5.7400871210e-03	5.7401259654e-03
1027	5.7260945275e-03	5.7261473026e-03
1028	5.7122962331e-03	5.7123624821e-03
1029	5.6986918372e-03	5.6987693183e-03
1030	5.6852799113e-03	5.6853656110e-03
1031	5.6720580340e-03	5.6721491549e-03
1032	5.6590237757e-03	5.6591177865e-03
1033	5.6461747068e-03	5.6462693169e-03
1034	5.6335083829e-03	5.6336015102e-03
1035	5.6210223293e-03	5.6211120791e-03
1036	5.6087140258e-03	5.6087987388e-03
1037	5.5965808857e-03	5.5966591275e-03
1038	5.5846202644e-03	5.5846907863e-03
1039	5.5728294649e-03	5.5728911658e-03
1040	5.5612057380e-03	5.5612576365e-03
1041	5.5497462619e-03	5.5497875150e-03
1042	5.5384481520e-03	5.5384781186e-03
1043	5.5273084708e-03	5.5273267231e-03
1044	5.5163242424e-03	5.5163305612e-03
1045	5.5054924660e-03	5.5054868318e-03
1046	5.4948101293e-03	5.4947927548e-03
1047	5.4842742351e-03	5.4842456332e-03
1048	5.4738817849e-03	5.4738427660e-03
1049	5.4636298123e-03	5.4635814497e-03
1050	5.4535153944e-03	5.4534589851e-03
1051	5.4435356296e-03	5.4434726873e-03
1052	5.4336875207e-03	5.4336198857e-03
1053	5.4239683596e-03	5.4238979393e-03
1054	5.4143765586e-03	5.4143042428e-03
1055	5.4049095549e-03	5.4048362648e-03
1056	5.3955646696e-03	5.3954915240e-03
1057	5.3863393248e-03	5.3862675626e-03
1058	5.3772310459e-03	5.3771619470e-03
1059	5.3682374606e-03	5.3681722691e-03
1060	5.3593563074e-03	5.3592961483e-03
1061	5.3505845190e-03	5.3505312336e-03
1062	5.3419203417e-03	5.3418752060e-03
1063	5.3333624361e-03	5.3333257804e-03
1064	5.3249093928e-03	5.3248807078e-03
1065	5.3165596909e-03	5.3165377778e-03
1066	5.3083116810e-03	5.3082948208e-03
1067	5.3001635770e-03	5.3001497087e-03
1068	5.2921134606e-03	5.2921003559e-03
1069	5.2841592903e-03	5.2841447192e-03
1070	5.2762989190e-03	5.2762807976e-03
1071	5.2685301168e-03	5.2685066313e-03
1072	5.2608505979e-03	5.2608203009e-03
1073	5.2532580510e-03	5.2532199259e-03
1074	5.2457501692e-03	5.2457036628e-03
1075	5.2383246778e-03	5.2382697028e-03
1076	5.2309793653e-03	5.2309162700e-03
1077	5.2237121327e-03	5.2236416183e-03
1078	5.2165208319e-03	5.2164440244e-03
1079	5.2094034198e-03	5.2093217912e-03
1080	5.2023579979e-03	5.2022732708e-03
1081	5.1953828189e-03	5.1952968628e-03
1082	5.1884762821e-03	5.1883910085e-03
1083	5.1816369207e-03	5.1815541825e-03
1084	5.1748633895e-03	5.1747848858e-03
1085	5.1681544506e-03	5.1680816398e-03
1086	5.1615089531e-03	5.1614429836e-03
1087	5.1549258121e-03	5.1548674437e-03
1088	5.1484039876e-03	5.1483535674e-03
1089	5.1419424658e-03	5.1418999372e-03
1090	5.1355402412e-03	5.1355051718e-03
1091	5.1291963011e-03	5.1291679290e-03
1092	5.1229096141e-03	5.1228869074e-03
1093	5.1166791249e-03	5.1166608470e-03
1094	5.1105037501e-03	5.1104885302e-03
1095	5.1043823773e-03	5.1043687819e-03
1096	5.0983138683e-03	5.0983004690e-03
1097	5.0922970637e-03	5.0922824991e-03
1098	5.0863307920e-03	5.0863138198e-03
1099	5.0804138775e-03	5.0803934159e-03
1100	5.0745451504e-03	5.0745203079e-03
1101	5.0687234585e-03	5.0686935490e-03
1102	5.0629476739e-03	5.0629122234e-03
1103	5.0572167025e-03	5.0571754438e-03
1104	5.0515295173e-03	5.0514823450e-03
1105	5.0458855037e-03	5.0458320804e-03
1106	5.0402831738e-03	5.0402238205e-03
1107	5.0347209433e-03	5.0346567520e-03
1108	5.0291974237e-03	5.0291300762e-03
1109	5.0237114538e-03	5.0236430092e-03
1110	5.0182621079e-03	5.0181947806e-03
1111	5.0128486407e-03	5.0127846291e-03
1112	5.0074704697e-03	5.0074118071e-03
1113	5.0021271767e-03	5.0020755837e-03
1114	4.9968184856e-03	4.9967752462e-03
1115	4.9915442294e-03	4.9915101017e-03
1116	4.9863042642e-03	4.9862794785e-03
1117	4.9810984581e-03	4.9810827276e-03
1118	4.9759266641e-03	4.9759192228e-03
1119	4.9707886888e-03	4.9707883619e-03
1120	4.9656842722e-03	4.9656895659e-03
1121	4.9606130741e-03	4.9606222792e-03
1122	4.9555746668e-03	4.9555859683e-03
1123	4.9505685336e-03	4.9505801210e-03
1124	4.9455940747e-03	4.9456042452e-03
1125	4.9406506172e-03	4.9406578667e-03
1126	4.9357374294e-03	4.9357405276e-03
1127	4.9308537379e-03	4.9308517850e-03
1128	4.9259987502e-03	4.9259912089e-03
1129	4.9211716820e-03	4.9211583815e-03
1130	4.9163717520e-03	4.9163528960e-03
1131	4.9115982064e-03	4.9115743676e-03
1132	4.9068503376e-03	4.9068224057e-03
1133	4.9021274927e-03	4.9020966043e-03
1134	4.8974290843e-03	4.8973965428e-03
1135	4.8927546210e-03	4.8927217877e-03
1136	4.8881038761e-03	4.8880718971e-03
1137	4.8834765779e-03	4.8834464233e-03
1138	4.8788724663e-03	4.8788449171e-03
1139	4.8742913049e-03	4.8742669325e-03
1140	4.8697328893e-03	4.8697120315e-03
1141	4.8651970235e-03	4.8651797869e-03
1142	4.8606835090e-03	4.8606697851e-03
1143	4.8561921397e-03	4.8561816317e-03
1144	4.8517226956e-03	4.8517149522e-03
1145	4.8472749397e-03	4.8472693964e-03
1146	4.8428486149e-03	4.8428446390e-03
1147	4.8384434382e-03	4.8384403789e-03
1148	4.8340591074e-03	4.8340563368e-03
1149	4.8296953009e-03	4.8296922529e-03
1150	4.8253516887e-03	4.8253478836e-03
1151	4.8210279355e-03	4.8210229983e-03
1152	4.8167237027e-03	4.8167173757e-03
1153	4.8124386516e-03	4.8124307996e-03
1154	4.8081724433e-03	4.8081630559e-03
1155	4.8039247529e-03	4.8039139311e-03
1156	4.7996952703e-03	4.7996832107e-03
1157	4.7954837026e-03	4.7954706778e-03
1158	4.7912897784e-03	4.7912761123e-03
1159	4.7871132548e-03	4.7870992910e-03
1160	4.7829539032e-03	4.7829399859e-03
1161	4.7788115120e-03	4.7787979671e-03
1162	4.7746858857e-03	4.7746730105e-03
1163	4.7705768424e-03	4.7705648975e-03
1164	4.7664842113e-03	4.7664734160e-03
1165	4.7624078321e-03	4.7623983618e-03
1166	4.7583476585e-03	4.7583395395e-03
1167	4.7543036537e-03	4.7542967638e-03
1168	4.7502757133e-03	4.7502698595e-03
1169	4.7462637755e-03	4.7462586610e-03
1170	4.7422676886e-03	4.7422630134e-03
1171	4.7382872493e-03	4.7382827755e-03
1172	4.7343222580e-03	4.7343178131e-03
1173	4.7303725148e-03	4.7303679982e-03
1174	4.7264378210e-03	4.7264332077e-03
1175	4.7225179856e-03	4.7225133212e-03
1176	4.7186128292e-03	4.7186082192e-03
1177	4.7147221861e-03	4.7147177826e-03
1178	4.7108459384e-03	4.7108418911e-03
1179	4.7069839981e-03	4.7069804232e-03
1180	4.7031362593e-03	4.7031332543e-03
1181	4.6993026238e-03	4.6993002559e-03
1182	4.6954829924e-03	4.6954812972e-03
